level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	18	1	8	2	172	766	46	22	82	KIA
5	1	18	1	8	3	346	766	54	23	86	SEL
4	1	18	1	9	0	38	836	550	27	-1	
5	1	18	1	9	1	38	836	213	23	75	5XYPG4A3XKG
5	1	18	1	9	2	261	836	98	23	96	512968
5	1	18	1	9	3	456	836	132	27	96	26,623.00
4	1	18	1	10	0	45	886	355	23	-1	
5	1	18	1	10	1	45	886	66	23	82	2019
5	1	18	1	10	2	172	886	46	22	82	KIA
5	1	18	1	10	3	346	886	54	23	96	SOF
4	1	18	1	11	0	38	956	550	23	-1	
5	1	18	1	11	1	38	956	209	23	64	5XYPG4A30KG
5	1	18	1	11	2	258	956	98	23	96	514048
5	1	18	1	11	3	532	956	56	23	96	0.00
4	1	18	1	12	0	45	1006	355	23	-1	
5	1	18	1	12	1	45	1006	66	23	82	2019
5	1	18	1	12	2	172	1006	46	22	82	KIA
5	1	18	1	12	3	346	1006	54	23	96	SOF
4	1	18	1	13	0	39	1076	549	23	-1	
5	1	18	1	13	1	39	1076	212	23	91	KNDPN3AC4K7
5	1	18	1	13	2	261	1076	97	23	96	515992
5	1	18	1	13	3	532	1076	56	23	85	0.00
4	1	18	1	14	0	45	1126	355	23	-1	
5	1	18	1	14	1	45	1126	66	23	82	2019
5	1	18	1	14	2	172	1126	46	22	82	KIA
5	1	18	1	14	3	346	1126	54	23	95	SPC
4	1	18	1	15	0	39	1197	549	27	-1	
5	1	18	1	15	1	39	1197	212	23	91	KNDPN3AC1K7
5	1	18	1	15	2	261	1197	94	23	96	516601
5	1	18	1	15	3	456	1197	132	27	96	28,504.00
4	1	18	1	16	0	45	1247	355	23	-1	
5	1	18	1	16	1	45	1247	66	23	83	2019
5	1	18	1	16	2	172	1247	46	22	83	KIA
5	1	18	1	16	3	346	1247	54	23	95	SPC
4	1	18	1	17	0	38	1317	550	23	-1	
5	1	18	1	17	1	38	1317	208	23	62	5XYPH4A58KG
5	1	18	1	17	2	256	1317	94	23	96	523711
5	1	18	1	17	3	532	1317	56	23	96	0.00
4	1	18	1	18	0	45	1367	355	23	-1	
5	1	18	1	18	1	45	1367	66	23	83	2019
5	1	18	1	18	2	172	1367	46	22	83	KIA
5	1	18	1	18	3	346	1367	54	23	96	SOF
4	1	18	1	19	0	38	1437	550	23	-1	
5	1	18	1	19	1	38	1437	213	23	76	5XYPG4A3XKG
5	1	18	1	19	2	261	1437	97	23	96	525414
5	1	18	1	19	3	532	1437	56	23	96	0.00
4	1	18	1	20	0	45	1487	355	23	-1	
5	1	18	1	20	1	45	1487	66	23	83	2019
5	1	18	1	20	2	172	1487	46	22	83	KIA
5	1	18	1	20	3	346	1487	54	23	96	SOF
4	1	18	1	21	0	38	1557	550	27	-1	
5	1	18	1	21	1	38	1557	209	23	77	5XYPG4A32KG
5	1	18	1	21	2	258	1557	94	23	95	525441
5	1	18	1	21	3	456	1557	132	27	96	29,921.00
4	1	18	1	22	0	45	1607	355	23	-1	
5	1	18	1	22	1	45	1607	66	23	83	2019
5	1	18	1	22	2	172	1607	46	22	83	KIA
5	1	18	1	22	3	346	1607	54	23	96	SOF
4	1	18	1	23	0	38	1677	550	23	-1	
5	1	18	1	23	1	38	1677	209	23	62	5XYPG4A38KG
5	1	18	1	23	2	258	1677	98	23	96	526433
5	1	18	1	23	3	532	1677	56	23	85	0.00
4	1	18	1	24	0	45	1727	355	23	-1	
5	1	18	1	24	1	45	1727	66	23	83	2019
5	1	18	1	24	2	172	1727	46	22	83	KIA
5	1	18	1	24	3	346	1727	54	23	96	SOF
4	1	18	1	25	0	38	1798	550	27	-1	
5	1	18	1	25	1	38	1798	206	23	65	5XYPK4A53KG
5	1	18	1	25	2	255	1798	97	23	96	526808
5	1	18	1	25	3	457	1798	131	27	95	39,513.00
4	1	18	1	26	0	45	1848	355	23	-1	
5	1	18	1	26	1	45	1848	66	23	81	2019
5	1	18	1	26	2	172	1848	46	22	87	KIA
5	1	18	1	26	3	346	1848	54	23	96	SOF
4	1	18	1	27	0	39	1918	549	23	-1	
5	1	18	1	27	1	39	1918	212	23	92	KNDPN3AC3K7
5	1	18	1	27	2	261	1918	98	23	96	527535
5	1	18	1	27	3	532	1918	56	23	95	0.00
4	1	18	1	28	0	45	1968	355	23	-1	
5	1	18	1	28	1	45	1968	66	23	81	2019
5	1	18	1	28	2	172	1968	46	22	87	KIA
5	1	18	1	28	3	346	1968	54	23	95	SPC
4	1	18	1	29	0	38	2038	550	27	-1	
5	1	18	1	29	1	38	2038	208	23	47	5XYPH4A56KG
5	1	18	1	29	2	256	2038	98	23	95	527563
5	1	18	1	29	3	457	2038	131	27	96	35,524.00
4	1	18	1	30	0	45	2088	355	23	-1	
5	1	18	1	30	1	45	2088	66	23	81	2019
5	1	18	1	30	2	172	2088	46	22	87	KIA
5	1	18	1	30	3	346	2088	54	23	96	SOF
4	1	18	1	31	0	39	2158	549	27	-1	
5	1	18	1	31	1	39	2158	212	23	75	KNDPN3AC7K7
5	1	18	1	31	2	261	2158	97	23	96	528316
5	1	18	1	31	3	456	2158	132	27	96	28,540.00
2	1	19	0	0	0	45	2208	355	23	-1	
3	1	19	1	0	0	45	2208	355	23	-1	
4	1	19	1	1	0	45	2208	355	23	-1	
5	1	19	1	1	1	45	2208	66	23	96	2019
5	1	19	1	1	2	172	2208	46	22	96	KIA
5	1	19	1	1	3	346	2208	54	23	95	SPC
2	1	20	0	0	0	20	2246	578	5	-1	
3	1	20	1	0	0	20	2246	578	5	-1	
4	1	20	1	1	0	20	2246	578	5	-1	
5	1	20	1	1	1	20	2246	578	5	95	 
level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	600	2350	-1	
2	1	1	0	0	0	66	0	534	88	-1	
3	1	1	1	0	0	66	0	534	88	-1	
4	1	1	1	1	0	66	0	534	88	-1	
5	1	1	1	1	1	66	6	229	64	94	CHASE
5	1	1	1	1	2	305	0	137	81	10	(er
5	1	1	1	1	3	444	9	156	79	0	inec
2	1	2	0	0	0	20	422	578	9	-1	
3	1	2	1	0	0	20	422	578	9	-1	
4	1	2	1	1	0	20	422	578	9	-1	
5	1	2	1	1	1	20	422	578	9	95	 
2	1	3	0	0	0	20	500	578	9	-1	
3	1	3	1	0	0	20	500	578	9	-1	
4	1	3	1	1	0	20	500	578	9	-1	
5	1	3	1	1	1	20	500	578	9	95	 
2	1	4	0	0	0	20	629	578	5	-1	
3	1	4	1	0	0	20	629	578	5	-1	
4	1	4	1	1	0	20	629	578	5	-1	
5	1	4	1	1	1	20	629	578	5	95	 
2	1	5	0	0	0	20	749	578	5	-1	
3	1	5	1	0	0	20	749	578	5	-1	
4	1	5	1	1	0	20	749	578	5	-1	
5	1	5	1	1	1	20	749	578	5	95	 
2	1	6	0	0	0	20	869	578	5	-1	
3	1	6	1	0	0	20	869	578	5	-1	
4	1	6	1	1	0	20	869	578	5	-1	
5	1	6	1	1	1	20	869	578	5	95	 
2	1	7	0	0	0	20	989	578	6	-1	
3	1	7	1	0	0	20	989	578	6	-1	
4	1	7	1	1	0	20	989	578	6	-1	
5	1	7	1	1	1	20	989	578	6	95	 
2	1	8	0	0	0	20	1110	578	5	-1	
3	1	8	1	0	0	20	1110	578	5	-1	
4	1	8	1	1	0	20	1110	578	5	-1	
5	1	8	1	1	1	20	1110	578	5	95	 
2	1	9	0	0	0	20	1230	578	5	-1	
3	1	9	1	0	0	20	1230	578	5	-1	
4	1	9	1	1	0	20	1230	578	5	-1	
5	1	9	1	1	1	20	1230	578	5	95	 
2	1	10	0	0	0	20	1350	578	5	-1	
3	1	10	1	0	0	20	1350	578	5	-1	
4	1	10	1	1	0	20	1350	578	5	-1	
5	1	10	1	1	1	20	1350	578	5	95	 
2	1	11	0	0	0	20	1470	578	6	-1	
3	1	11	1	0	0	20	1470	578	6	-1	
4	1	11	1	1	0	20	1470	578	6	-1	
5	1	11	1	1	1	20	1470	578	6	95	 
2	1	12	0	0	0	20	1591	578	5	-1	
3	1	12	1	0	0	20	1591	578	5	-1	
4	1	12	1	1	0	20	1591	578	5	-1	
5	1	12	1	1	1	20	1591	578	5	95	 
2	1	13	0	0	0	20	1711	578	5	-1	
3	1	13	1	0	0	20	1711	578	5	-1	
4	1	13	1	1	0	20	1711	578	5	-1	
5	1	13	1	1	1	20	1711	578	5	95	 
2	1	14	0	0	0	20	1831	578	5	-1	
3	1	14	1	0	0	20	1831	578	5	-1	
4	1	14	1	1	0	20	1831	578	5	-1	
5	1	14	1	1	1	20	1831	578	5	95	 
2	1	15	0	0	0	20	1951	578	5	-1	
3	1	15	1	0	0	20	1951	578	5	-1	
4	1	15	1	1	0	20	1951	578	5	-1	
5	1	15	1	1	1	20	1951	578	5	95	 
2	1	16	0	0	0	20	2071	578	6	-1	
3	1	16	1	0	0	20	2071	578	6	-1	
4	1	16	1	1	0	20	2071	578	6	-1	
5	1	16	1	1	1	20	2071	578	6	95	 
2	1	17	0	0	0	20	2192	578	5	-1	
3	1	17	1	0	0	20	2192	578	5	-1	
4	1	17	1	1	0	20	2192	578	5	-1	
5	1	17	1	1	1	20	2192	578	5	95	 
2	1	18	0	0	0	35	338	554	1913	-1	
3	1	18	1	0	0	35	338	554	1913	-1	
4	1	18	1	1	0	39	338	550	24	-1	
5	1	18	1	1	1	39	338	49	23	96	Full
5	1	18	1	1	2	98	338	80	23	96	Serial
5	1	18	1	1	3	189	338	111	23	96	Number
5	1	18	1	1	4	482	339	107	23	96	Current
4	1	18	1	2	0	37	378	551	28	-1	
5	1	18	1	2	1	37	379	65	23	87	Year
5	1	18	1	2	2	147	379	71	23	87	Make
5	1	18	1	2	3	347	379	53	23	96	Moc
5	1	18	1	2	4	465	378	123	28	95	Principal
4	1	18	1	3	0	35	456	365	29	-1	
5	1	18	1	3	1	35	456	125	23	96	Customer
5	1	18	1	3	2	163	456	153	23	95	Collateral
5	1	18	1	3	3	325	456	75	29	95	Type:
4	1	18	1	4	0	39	541	549	27	-1	
5	1	18	1	4	1	39	541	216	23	41	KNDPM3ACOK7
5	1	18	1	4	2	264	541	97	23	96	531576
5	1	18	1	4	3	456	541	132	27	96	24,326.00
4	1	18	1	5	0	45	591	355	23	-1	
5	1	18	1	5	1	45	591	66	23	83	2019
5	1	18	1	5	2	172	591	46	22	83	KIA
5	1	18	1	5	3	346	591	54	23	95	SPC
4	1	18	1	6	0	38	662	550	27	-1	
5	1	18	1	6	1	38	662	208	23	59	5XYPH4A59KG
5	1	18	1	6	2	256	662	98	23	96	532000
5	1	18	1	6	3	457	662	131	27	96	35,587.00
4	1	18	1	7	0	45	712	355	23	-1	
5	1	18	1	7	1	45	712	66	23	81	2019
5	1	18	1	7	2	172	712	46	22	87	KIA
5	1	18	1	7	3	346	712	54	23	96	SOF
4	1	18	1	8	0	38	782	550	27	-1	
5	1	18	1	8	1	38	782	208	23	87	5XYPH4A57KG
5	1	18	1	8	2	256	782	98	23	96	532030
5	1	18	1	8	3	457	782	131	27	96	35,272.00
4	1	18	1	9	0	45	832	355	23	-1	
5	1	18	1	9	1	45	832	66	23	81	2019
5	1	18	1	9	2	172	832	46	22	87	KIA
5	1	18	1	9	3	346	832	54	23	96	SOF
4	1	18	1	10	0	38	902	550	27	-1	
5	1	18	1	10	1	38	902	208	23	47	5XYPH4A51KG
5	1	18	1	10	2	256	902	98	23	96	534498
5	1	18	1	10	3	457	902	131	27	96	35,892.00
4	1	18	1	11	0	45	952	355	23	-1	
5	1	18	1	11	1	45	952	66	23	81	2019
5	1	18	1	11	2	172	952	46	22	87	KIA
5	1	18	1	11	3	346	952	54	23	96	SOF
4	1	18	1	12	0	38	1022	550	23	-1	
5	1	18	1	12	1	38	1022	209	23	55	5XYPG4A38KG
5	1	18	1	12	2	258	1022	97	23	96	534824
5	1	18	1	12	3	532	1022	56	23	96	0.00
4	1	18	1	13	0	45	1072	355	23	-1	
5	1	18	1	13	1	45	1072	66	23	81	2019
5	1	18	1	13	2	172	1072	46	22	87	KIA
5	1	18	1	13	3	346	1072	54	23	96	SOF
4	1	18	1	14	0	38	1142	550	27	-1	
5	1	18	1	14	1	38	1142	206	23	51	5XYPK4A58KG
5	1	18	1	14	2	255	1142	97	23	86	534855
5	1	18	1	14	3	456	1142	132	27	96	42,432.00
4	1	18	1	15	0	45	1192	355	23	-1	
5	1	18	1	15	1	45	1192	66	23	81	2019
5	1	18	1	15	2	172	1192	46	22	87	KIA
5	1	18	1	15	3	346	1192	54	23	96	SOF
4	1	18	1	16	0	38	1263	550	27	-1	
5	1	18	1	16	1	38	1263	208	23	78	5XYPH4A50KG
5	1	18	1	16	2	256	1263	98	23	96	537263
5	1	18	1	16	3	457	1263	131	27	96	35,892.00
4	1	18	1	17	0	45	1313	355	23	-1	
5	1	18	1	17	1	45	1313	66	23	84	2019
5	1	18	1	17	2	172	1313	46	22	84	KIA
5	1	18	1	17	3	346	1313	54	23	96	SOF
4	1	18	1	18	0	38	1383	550	27	-1	
5	1	18	1	18	1	38	1383	209	23	78	5XYPG4A33KG
5	1	18	1	18	2	258	1383	97	23	95	537534
5	1	18	1	18	3	456	1383	132	27	96	26,623.00
4	1	18	1	19	0	45	1433	355	23	-1	
5	1	18	1	19	1	45	1433	66	23	84	2019
5	1	18	1	19	2	172	1433	46	22	84	KIA
5	1	18	1	19	3	346	1433	54	23	96	SOF
4	1	18	1	20	0	38	1503	550	27	-1	
5	1	18	1	20	1	38	1503	206	23	75	5XYPK4A58KG
5	1	18	1	20	2	255	1503	97	23	94	538369
5	1	18	1	20	3	456	1503	132	27	96	42,347.00
4	1	18	1	21	0	45	1553	355	23	-1	
5	1	18	1	21	1	45	1553	66	23	84	2019
5	1	18	1	21	2	172	1553	46	22	84	KIA
5	1	18	1	21	3	346	1553	54	23	96	SOF
4	1	18	1	22	0	38	1623	550	23	-1	
5	1	18	1	22	1	38	1623	209	23	84	5XYPG4A36KG
5	1	18	1	22	2	258	1623	97	23	96	538502
5	1	18	1	22	3	532	1623	56	23	94	0.00
4	1	18	1	23	0	45	1673	355	23	-1	
5	1	18	1	23	1	45	1673	66	23	84	2019
5	1	18	1	23	2	172	1673	46	22	84	KIA
5	1	18	1	23	3	346	1673	54	23	96	SOF
4	1	18	1	24	0	38	1743	550	23	-1	
5	1	18	1	24	1	38	1743	213	23	77	5XYPG4A3XKG
5	1	18	1	24	2	261	1743	98	23	96	538857
5	1	18	1	24	3	532	1743	56	23	94	0.00
4	1	18	1	25	0	45	1793	355	23	-1	
5	1	18	1	25	1	45	1793	66	23	84	2019
5	1	18	1	25	2	172	1793	46	22	84	KIA
5	1	18	1	25	3	346	1793	54	23	96	SOF
4	1	18	1	26	0	38	1864	550	27	-1	
5	1	18	1	26	1	38	1864	208	23	42	5XYPH4A58KG
5	1	18	1	26	2	256	1864	97	23	95	539326
5	1	18	1	26	3	457	1864	131	27	95	35,524.00
4	1	18	1	27	0	45	1914	355	23	-1	
5	1	18	1	27	1	45	1914	66	23	82	2019
5	1	18	1	27	2	172	1914	46	22	83	KIA
5	1	18	1	27	3	346	1914	54	23	96	SOF
4	1	18	1	28	0	38	1984	550	27	-1	
5	1	18	1	28	1	38	1984	209	23	80	5XYPG4A36KG
5	1	18	1	28	2	258	1984	98	23	96	539567
5	1	18	1	28	3	456	1984	132	27	96	29,921.00
4	1	18	1	29	0	45	2034	355	23	-1	
5	1	18	1	29	1	45	2034	66	23	82	2019
5	1	18	1	29	2	172	2034	46	22	83	KIA
5	1	18	1	29	3	346	2034	54	23	96	SOF
4	1	18	1	30	0	38	2104	550	27	-1	
5	1	18	1	30	1	38	2104	209	23	63	5XYPG4A34KG
5	1	18	1	30	2	258	2104	97	23	96	541172
5	1	18	1	30	3	457	2104	131	27	95	30,251.00
4	1	18	1	31	0	45	2154	355	23	-1	
5	1	18	1	31	1	45	2154	66	23	82	2019
5	1	18	1	31	2	172	2154	46	22	83	KIA
5	1	18	1	31	3	346	2154	54	23	96	SOF
4	1	18	1	32	0	38	2224	550	27	-1	
5	1	18	1	32	1	38	2224	209	23	61	5XYPG4A36KG
5	1	18	1	32	2	258	2224	98	23	96	541450
5	1	18	1	32	3	456	2224	132	27	96	27,777.00
level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	600	2350	-1	
2	1	1	0	0	0	66	0	534	88	-1	
3	1	1	1	0	0	66	0	534	88	-1	
4	1	1	1	1	0	66	0	534	88	-1	
5	1	1	1	1	1	66	6	229	64	94	CHASE
5	1	1	1	1	2	305	0	137	81	10	(er
5	1	1	1	1	3	444	9	156	79	0	inec
2	1	2	0	0	0	20	422	578	9	-1	
3	1	2	1	0	0	20	422	578	9	-1	
4	1	2	1	1	0	20	422	578	9	-1	
5	1	2	1	1	1	20	422	578	9	95	 
2	1	3	0	0	0	20	500	578	9	-1	
3	1	3	1	0	0	20	500	578	9	-1	
4	1	3	1	1	0	20	500	578	9	-1	
5	1	3	1	1	1	20	500	578	9	95	 
2	1	4	0	0	0	20	563	578	5	-1	
3	1	4	1	0	0	20	563	578	5	-1	
4	1	4	1	1	0	20	563	578	5	-1	
5	1	4	1	1	1	20	563	578	5	95	 
2	1	5	0	0	0	20	683	578	5	-1	
3	1	5	1	0	0	20	683	578	5	-1	
4	1	5	1	1	0	20	683	578	5	-1	
5	1	5	1	1	1	20	683	578	5	95	 
2	1	6	0	0	0	20	803	578	5	-1	
3	1	6	1	0	0	20	803	578	5	-1	
4	1	6	1	1	0	20	803	578	5	-1	
5	1	6	1	1	1	20	803	578	5	95	 
2	1	7	0	0	0	20	923	578	6	-1	
3	1	7	1	0	0	20	923	578	6	-1	
4	1	7	1	1	0	20	923	578	6	-1	
5	1	7	1	1	1	20	923	578	6	95	 
2	1	8	0	0	0	20	1044	578	5	-1	
3	1	8	1	0	0	20	1044	578	5	-1	
4	1	8	1	1	0	20	1044	578	5	-1	
5	1	8	1	1	1	20	1044	578	5	95	 
2	1	9	0	0	0	20	1164	578	5	-1	
3	1	9	1	0	0	20	1164	578	5	-1	
4	1	9	1	1	0	20	1164	578	5	-1	
5	1	9	1	1	1	20	1164	578	5	95	 
2	1	10	0	0	0	20	1284	578	5	-1	
3	1	10	1	0	0	20	1284	578	5	-1	
4	1	10	1	1	0	20	1284	578	5	-1	
5	1	10	1	1	1	20	1284	578	5	95	 
2	1	11	0	0	0	20	1404	578	5	-1	
3	1	11	1	0	0	20	1404	578	5	-1	
4	1	11	1	1	0	20	1404	578	5	-1	
5	1	11	1	1	1	20	1404	578	5	95	 
2	1	12	0	0	0	20	1524	578	6	-1	
3	1	12	1	0	0	20	1524	578	6	-1	
4	1	12	1	1	0	20	1524	578	6	-1	
5	1	12	1	1	1	20	1524	578	6	95	 
2	1	13	0	0	0	20	1645	578	5	-1	
3	1	13	1	0	0	20	1645	578	5	-1	
4	1	13	1	1	0	20	1645	578	5	-1	
5	1	13	1	1	1	20	1645	578	5	95	 
2	1	14	0	0	0	20	1765	578	5	-1	
3	1	14	1	0	0	20	1765	578	5	-1	
4	1	14	1	1	0	20	1765	578	5	-1	
5	1	14	1	1	1	20	1765	578	5	95	 
2	1	15	0	0	0	20	1885	578	5	-1	
3	1	15	1	0	0	20	1885	578	5	-1	
4	1	15	1	1	0	20	1885	578	5	-1	
5	1	15	1	1	1	20	1885	578	5	95	 
2	1	16	0	0	0	20	2005	578	6	-1	
3	1	16	1	0	0	20	2005	578	6	-1	
4	1	16	1	1	0	20	2005	578	6	-1	
5	1	16	1	1	1	20	2005	578	6	95	 
2	1	17	0	0	0	20	2126	578	5	-1	
3	1	17	1	0	0	20	2126	578	5	-1	
4	1	17	1	1	0	20	2126	578	5	-1	
5	1	17	1	1	1	20	2126	578	5	95	 
2	1	18	0	0	0	35	338	554	1847	-1	
3	1	18	1	0	0	35	338	554	1847	-1	
4	1	18	1	1	0	39	338	550	24	-1	
5	1	18	1	1	1	39	338	49	23	96	Full
5	1	18	1	1	2	98	338	80	23	96	Serial
5	1	18	1	1	3	189	338	111	23	96	Number
5	1	18	1	1	4	482	339	107	23	96	Current
4	1	18	1	2	0	37	378	551	28	-1	
5	1	18	1	2	1	37	379	65	23	87	Year
5	1	18	1	2	2	147	379	71	23	87	Make
5	1	18	1	2	3	347	379	53	23	96	Moc
5	1	18	1	2	4	465	378	123	28	95	Principal
4	1	18	1	3	0	35	456	365	29	-1	
5	1	18	1	3	1	35	456	125	23	96	Customer
5	1	18	1	3	2	163	456	153	23	95	Collateral
5	1	18	1	3	3	325	456	75	29	95	Type:
4	1	18	1	4	0	45	525	355	23	-1	
5	1	18	1	4	1	45	525	66	23	80	2019
5	1	18	1	4	2	172	525	46	22	80	KIA
5	1	18	1	4	3	346	525	54	23	96	SOF
4	1	18	1	5	0	38	596	550	23	-1	
5	1	18	1	5	1	38	596	213	23	74	5XYPG4A3XKG
5	1	18	1	5	2	261	596	97	23	95	542326
5	1	18	1	5	3	532	596	56	23	96	0.00
4	1	18	1	6	0	45	646	355	23	-1	
5	1	18	1	6	1	45	646	66	23	82	2019
5	1	18	1	6	2	172	646	46	22	82	KIA
5	1	18	1	6	3	346	646	54	23	96	SOF
4	1	18	1	7	0	38	716	550	23	-1	
5	1	18	1	7	1	38	716	209	23	65	5XYPG4A36KG
5	1	18	1	7	2	258	716	98	23	94	543215
5	1	18	1	7	3	532	716	56	23	96	0.00
4	1	18	1	8	0	45	766	355	23	-1	
5	1	18	1	8	1	45	766	66	23	82	2019
5	1	18	1	8	2	172	766	46	22	82	KIA
5	1	18	1	8	3	346	766	54	23	96	SOF
4	1	18	1	9	0	38	836	550	27	-1	
5	1	18	1	9	1	38	836	208	23	15	SXYPH4A55KG
5	1	18	1	9	2	256	836	97	23	96	543656
5	1	18	1	9	3	457	836	131	27	96	35,892.00
4	1	18	1	10	0	45	886	355	23	-1	
5	1	18	1	10	1	45	886	66	23	82	2019
5	1	18	1	10	2	172	886	46	22	82	KIA
5	1	18	1	10	3	346	886	54	23	96	SOF
4	1	18	1	11	0	38	956	550	27	-1	
5	1	18	1	11	1	38	956	209	23	81	5XYPG4A51KG
5	1	18	1	11	2	258	956	98	23	96	544290
5	1	18	1	11	3	457	956	131	27	96	34,147.00
4	1	18	1	12	0	45	1006	355	23	-1	
5	1	18	1	12	1	45	1006	66	23	82	2019
5	1	18	1	12	2	172	1006	46	22	82	KIA
5	1	18	1	12	3	346	1006	54	23	96	SOF
4	1	18	1	13	0	39	1076	549	27	-1	
5	1	18	1	13	1	39	1076	212	23	37	KNDPN3AC6K7
5	1	18	1	13	2	261	1076	98	23	96	544393
5	1	18	1	13	3	456	1076	132	27	96	28,214.00
4	1	18	1	14	0	45	1126	355	23	-1	
5	1	18	1	14	1	45	1126	66	23	82	2019
5	1	18	1	14	2	172	1126	46	22	82	KIA
5	1	18	1	14	3	346	1126	54	23	95	SPC
4	1	18	1	15	0	39	1197	549	27	-1	
5	1	18	1	15	1	39	1197	212	23	92	KNDPN3AC3K7
5	1	18	1	15	2	261	1197	98	23	96	544609
5	1	18	1	15	3	456	1197	132	27	96	28,214.00
4	1	18	1	16	0	45	1247	355	23	-1	
5	1	18	1	16	1	45	1247	66	23	83	2019
5	1	18	1	16	2	172	1247	46	22	83	KIA
5	1	18	1	16	3	346	1247	54	23	95	SPC
4	1	18	1	17	0	38	1317	550	23	-1	
5	1	18	1	17	1	38	1317	209	23	78	5XYPG4A39KG
5	1	18	1	17	2	258	1317	98	23	95	545329
5	1	18	1	17	3	532	1317	56	23	85	0.00
4	1	18	1	18	0	45	1367	355	23	-1	
5	1	18	1	18	1	45	1367	66	23	83	2019
5	1	18	1	18	2	172	1367	46	22	83	KIA
5	1	18	1	18	3	346	1367	54	23	96	SOF
4	1	18	1	19	0	38	1437	550	27	-1	
5	1	18	1	19	1	38	1437	209	23	77	5XYPG4A35KG
5	1	18	1	19	2	258	1437	98	23	96	545618
5	1	18	1	19	3	456	1437	132	27	96	28,030.00
4	1	18	1	20	0	45	1487	355	23	-1	
5	1	18	1	20	1	45	1487	66	23	83	2019
5	1	18	1	20	2	172	1487	46	22	83	KIA
5	1	18	1	20	3	346	1487	54	23	96	SOF
4	1	18	1	21	0	39	1557	549	27	-1	
5	1	18	1	21	1	39	1557	212	23	67	KNDPN3AC6K7
5	1	18	1	21	2	261	1557	98	23	96	546368
5	1	18	1	21	3	457	1557	131	27	96	31,248.00
4	1	18	1	22	0	45	1607	355	23	-1	
5	1	18	1	22	1	45	1607	66	23	83	2019
5	1	18	1	22	2	172	1607	46	22	83	KIA
5	1	18	1	22	3	346	1607	54	23	95	SPC
4	1	18	1	23	0	38	1677	550	27	-1	
5	1	18	1	23	1	38	1677	206	23	76	5XYPK4A55KG
5	1	18	1	23	2	255	1677	96	23	96	546462
5	1	18	1	23	3	456	1677	132	27	96	42,205.00
4	1	18	1	24	0	45	1727	355	23	-1	
5	1	18	1	24	1	45	1727	66	23	83	2019
5	1	18	1	24	2	172	1727	46	22	83	KIA
5	1	18	1	24	3	346	1727	54	23	96	SOF
4	1	18	1	25	0	39	1798	549	27	-1	
5	1	18	1	25	1	39	1798	212	23	85	KNDPN3AC9K7
5	1	18	1	25	2	261	1798	98	23	96	546669
5	1	18	1	25	3	456	1798	132	27	96	27,847.00
4	1	18	1	26	0	45	1848	355	23	-1	
5	1	18	1	26	1	45	1848	66	23	81	2019
5	1	18	1	26	2	172	1848	46	22	87	KIA
5	1	18	1	26	3	346	1848	54	23	95	SPC
4	1	18	1	27	0	39	1918	549	27	-1	
5	1	18	1	27	1	39	1918	212	23	83	KNDPN3AC7K7
5	1	18	1	27	2	261	1918	98	23	96	546847
5	1	18	1	27	3	456	1918	132	27	96	27,847.00
4	1	18	1	28	0	45	1968	355	23	-1	
5	1	18	1	28	1	45	1968	66	23	81	2019
5	1	18	1	28	2	172	1968	46	22	87	KIA
5	1	18	1	28	3	346	1968	54	23	95	SPC
4	1	18	1	29	0	38	2038	550	27	-1	
5	1	18	1	29	1	38	2038	209	23	79	5XYPG4A32KG
5	1	18	1	29	2	258	2038	98	23	96	548119
5	1	18	1	29	3	456	2038	132	27	96	28,030.00
4	1	18	1	30	0	45	2088	355	23	-1	
5	1	18	1	30	1	45	2088	66	23	81	2019
5	1	18	1	30	2	172	2088	46	22	87	KIA
5	1	18	1	30	3	346	2088	54	23	96	SOF
4	1	18	1	31	0	38	2158	550	27	-1	
5	1	18	1	31	1	38	2158	209	23	62	5XYPG4A35KG
5	1	18	1	31	2	258	2158	98	23	96	548275
5	1	18	1	31	3	456	2158	132	27	96	28,030.00
2	1	19	0	0	0	45	2208	355	23	-1	
3	1	19	1	0	0	45	2208	355	23	-1	
4	1	19	1	1	0	45	2208	355	23	-1	
5	1	19	1	1	1	45	2208	66	23	96	2019
5	1	19	1	1	2	172	2208	46	22	95	KIA
5	1	19	1	1	3	346	2208	54	23	96	SOF
2	1	20	0	0	0	20	2246	578	5	-1	
3	1	20	1	0	0	20	2246	578	5	-1	
4	1	20	1	1	0	20	2246	578	5	-1	
5	1	20	1	1	1	20	2246	578	5	95	 
level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	600	2350	-1	
2	1	1	0	0	0	66	0	534	88	-1	
3	1	1	1	0	0	66	0	534	88	-1	
4	1	1	1	1	0	66	0	534	88	-1	
5	1	1	1	1	1	66	6	229	64	94	CHASE
5	1	1	1	1	2	305	0	137	81	10	(er
5	1	1	1	1	3	444	9	156	79	0	inec
2	1	2	0	0	0	20	422	578	9	-1	
3	1	2	1	0	0	20	422	578	9	-1	
4	1	2	1	1	0	20	422	578	9	-1	
5	1	2	1	1	1	20	422	578	9	95	 
2	1	3	0	0	0	20	500	578	9	-1	
